238479397873655808	negative
264014530303102977	positive
263309946001694721	positive
248550399991230464	positive
262705446345928704	negative
258608462085365761	negative
250670038405771265	positive
169518982519459841	positive
259337172333764608	negative
264123850759995394	positive
259626804359340033	negative
256212349873176576	positive
245601444978376704	negative
259366054000750592	positive
272773094127579136	negative
217802866843324416	positive
264710794346897408	negative
225614307285671936	positive
263466896869961728	positive
257067928615272448	negative
277496340613828609	positive
255554427660935168	positive
264211117188997120	positive
252846155455660033	positive
245677298815229953	positive
261614129993883648	positive
260030605012639745	negative
261173963957358592	positive
263420162940755968	negative
230654634686029824	positive
253772028434341888	positive
261166794998427649	positive
257646277418954752	positive
254196072027664385	positive
261043177719492608	positive
257626148035493888	positive
256916162733027328	neutral
259629632981172224	positive
241178819183140864	positive
222355986814468098	positive
262526987246133248	positive
262532221833969664	negative
188514014861602816	positive
263745209463078912	positive
221261784747745280	negative
257413945088937984	positive
205361915583672321	positive
254297172714070016	neutral
238583598389800960	negative
240375961449803776	positive
261718259752120320	negative
197068208644161539	negative
261265759114768385	negative
262761733909774338	positive
263743162504335362	negative
260499692239085568	positive
249826562734694400	positive
263029015667933184	positive
260928031189770240	neutral
200985781161037824	positive
247076500510232576	positive
222760103609241600	negative
207488272279154689	positive
263817104761946112	negative
258211929154281473	positive
261982171504463872	negative
255745510047109121	positive
259742833810997248	positive
233168414779265024	positive
236434275162013696	positive
267902739818897408	positive
187857532629430272	positive
285539393219997696	positive
225310537163091970	positive
263370062298218496	negative
212916234818293762	positive
241000140561870848	positive
225213999069925376	negative
246331370849329152	positive
259969975442366464	positive
264236079639584770	positive
242530389007155200	positive
264176351320371200	negative
240537177589694464	positive
246687724004835328	positive
229393461177110529	positive
201399348234432512	negative
239737777061761024	positive
262045724995371010	positive
251813665039319040	positive
256997154105729024	positive
259002412986163200	positive
263813178914385920	negative
177325268518715392	negative
171874368908050432	negative
226750106337173504	negative
262822079009812480	positive
256702681794629632	positive
264141789856948224	positive
248562816603267072	positive
257011458116833281	positive
263935695591206912	positive
249489201492525056	positive
181121996313214976	positive
263991196764995585	negative
264258547683045378	positive
283789064468045824	positive
283286710949916672	negative
232254678535122944	positive
254210874221400064	positive
264210442711339008	positive
255709183477960706	positive
238077567599509506	positive
264017949810106368	positive
235712138583363584	negative
253565768808136704	positive
257131267882119168	positive
262875223584542720	positive
205104562539991041	positive
220824312880439296	positive
263278278339608576	positive
264201281286074368	positive
210378118865756160	positive
195028861434605568	negative
251170438942691328	negative
254321573660590080	positive
252144895064694784	positive
262430211260416001	negative
225259862001582081	negative
226892770466492420	positive
268005613202706433	positive
258844627757580288	positive
222927006919163904	negative
254226280134873089	positive
267050447519510528	positive
227324219019653120	negative
282212219842883584	positive
255894130750791680	negative
258549274822995968	positive
263640704935399426	negative
284011559372599296	negative
255416647576322048	neutral
236604641184460800	positive
248659757999734784	positive
179761562804944896	negative
241143586014511105	positive
222892040277594114	negative
223088839042928640	positive
233154705755353088	negative
250722122056470528	neutral
262950188770004992	positive
272383761197461504	positive
276570693120954368	positive
207055172512395264	positive
262647614439317505	positive
264228238216265729	positive
262282238748667904	positive
263758530815856641	positive
239487738146078720	positive
258940563229925376	negative
181188027232681984	positive
225910551686029312	positive
247456172611878912	positive
200647312614232064	positive
262457244304683008	positive
238051214502285313	positive
264015092327280640	negative
260079824742252545	positive
272527139629318145	positive
222537928860106752	positive
255072846215262210	negative
248494301514964992	positive
208216093968437248	positive
242561672806555649	positive
227540924903858176	positive
276841844732739584	positive
267356999916851200	positive
264862141494996992	positive
262426421803241472	positive
250682998461169664	negative
255133615783034880	negative
260489335634276352	negative
260029569724211200	positive
214754321554874368	negative
226156085063589888	positive
211339178720501761	negative
233517102982639616	positive
224349970046787585	negative
258952092398530561	positive
257317008088117248	positive
273473881975701504	positive
238222751918333952	negative
255228183727722496	positive
198567877329166336	negative
274618292264644608	positive
259921890364248064	positive
259265454743363584	negative
238202047680352257	positive
239247852700852224	positive
263164280046747648	positive
206527076260515841	positive
264115311039623169	positive
256627880891654144	positive
282031301962395648	negative
239651233206525952	positive
215130550913077250	positive
255482192787021826	positive
264088907682025472	negative
263828764260200448	positive
179801851049410560	positive
262351449411944449	negative
264112069329166337	positive
239035929040412673	positive
263950956763422721	neutral
199910966492807168	negative
229315683991818240	negative
263611306999967745	positive
205782806016688128	positive
203357699277209601	positive
235558187628122112	positive
195932298997276672	positive
247016455227441152	negative
221860397123256321	positive
257948060682960897	positive
264170973073375232	positive
260498827394568192	positive
234531292711112704	positive
259784549607829505	positive
264011170271346689	positive
263262279334764545	negative
216813141823197186	negative
240555049053470720	positive
193846470473039872	positive
263828483086626816	positive
253318350518767616	neutral
250481942682808320	neutral
262585900129726464	negative
208667762531373057	positive
280138373472088064	negative
251797402988716032	positive
274966042336440321	negative
232997422123581441	positive
260526862130876418	negative
264136485320663041	negative
262678081834217472	positive
227685565485690880	positive
277927997741338624	positive
263116039146065921	negative
262159327979266048	positive
254418672825810944	negative
253009360740036608	positive
259802239017840641	negative
269158726349508608	positive
260879875710259203	positive
232848893753307136	positive
263660270948319232	negative
250423790453022720	negative
208674834706735104	positive
211192566522187777	positive
222445583955263489	positive
263328541746270208	positive
247712189635497985	positive
230203000763867136	negative
264226168377602049	negative
181155564015976449	positive
242413628739956736	positive
252806186469048320	negative
263695783784747008	positive
262936018557218816	positive
215160992684965889	positive
260014820240273408	positive
264225009038422017	negative
208386839227285504	positive
243374440006692864	positive
239228217628704768	positive
253868450873753600	negative
257836106438029312	positive
264185599785836545	positive
195489687182381056	positive
209960820539523072	positive
264135837938237440	negative
240925046347034624	positive
251696313350094849	positive
267540997049815040	neutral
263534992422998016	positive
255798982981349376	positive
277281587186524160	positive
223732209884995584	negative
264183853785182209	negative
245623833019703296	positive
244522554558148608	negative
247113968613732352	positive
220499197567311875	positive
177640329724444673	positive
180390457765924864	positive
275328456932347904	positive
196930183549288449	positive
250210199653199874	positive
228237893494259713	neutral
253019827713740800	positive
262060176973111296	negative
264232750658228224	positive
233905970588291073	negative
238910029602897921	positive
259105159949451264	neutral
263701141282516992	positive
258031934305861633	negative
246481389929783296	negative
267885184039407616	positive
235846687933997056	positive
214991541641551872	positive
263077564820631553	negative
254829978829611008	negative
223720448523894784	positive
264337685148221440	positive
235389085252993024	positive
247651859093934080	negative
255068811336753152	positive
177519407940124673	positive
242344501354561537	negative
255896489891622913	positive
267681437879267328	positive
211201718065696770	positive
262737156013965312	negative
242762759434039296	positive
262759044597567488	negative
275421799968288768	positive
257549213087432704	negative
231297245524414464	negative
275262235629203456	positive
263592976704479232	positive
198577752192978944	positive
267473972046725120	positive
255426134299262976	neutral
236174099427246082	positive
259336422530637825	positive
255896797057265664	negative
231784630787915776	positive
262243854395248640	negative
263448631061905409	positive
262630754276753408	negative
264061951431294977	negative
262029920862076928	negative
257098826651955200	negative
254102606383812609	positive
241355754920099840	positive
244641535990300672	positive
195191635871662080	negative
259840046180470784	negative
261464553542529024	neutral
260610630111870977	neutral
246692511605739521	negative
272405018152423424	negative
264245270060077056	positive
178228551483531267	negative
213186343705124866	positive
231458875939880960	positive
242474929440841729	negative
252951898775236609	positive
262666557375803393	positive
271413573346013184	positive
174367489134837760	negative
263096322285006848	negative
264194621616291840	negative
264155455394304000	positive
268554563278237696	positive
257774332019875840	positive
230521185333571584	positive
254915700278304768	positive
231204947990020097	positive
230193033289818112	negative
245552113445392384	positive
234197461328093184	positive
229377491763093504	positive
261665766087213056	negative
267312230230528002	neutral
258690128845881345	positive
264109103482294272	neutral
252208291017547776	negative
260272734024646656	positive
222980853540716544	positive
160660491574837248	negative
201177781357383681	positive
217802512474963970	negative
241507547792691200	positive
264133899830054913	positive
278037986279555074	positive
252741335302434817	positive
255231857094963201	negative
263721545694859264	positive
256004203300929536	positive
247480076533374977	positive
261280846349230080	positive
169558701781430272	positive
263495251581341696	negative
259695900354555904	negative
274780013402943490	positive
263655896217972736	positive
259438015712202752	positive
179657043358130176	negative
249375357956927488	positive
236905871886659584	positive
261265322127028224	negative
256404032510386176	negative
223089918371561472	positive
261360355077398528	negative
198497983409561602	positive
207524389300862976	positive
280337772424867840	positive
246520749186220032	positive
264114631369441280	negative
224258749785841664	positive
207250417711714304	negative
200430185508646913	positive
265027232064471041	negative
263961058346164225	negative
261226542691151873	positive
200937035043848192	positive
262623913744424963	positive
245866691928678401	positive
252414256438464512	negative
211187058746736640	negative
281051295304011776	positive
268071063638908928	positive
229296591528394752	negative
268411102218555392	positive
262987165380775936	positive
263399817500311553	positive
264051214541541377	negative
247511500158291968	positive
239045003190603778	positive
255855355681198080	positive
217365561011732480	positive
250435512744161280	positive
220574681579782145	positive
258521756149624832	positive
262681698720956416	negative
218087200003338241	positive
218555451053326336	positive
245048714719285248	negative
223079289648713729	positive
253331546201800704	negative
207477127879204864	negative
266955288475746305	positive
262222967126241280	positive
264211265285660672	negative
227056771603251204	positive
265950310583918592	positive
248870383317569536	positive
256471779852304385	positive
261994867658461185	negative
252697561209643008	negative
264219157082542080	positive
249352939091685376	negative
262057250145828864	positive
220701764675059712	positive
248152612359266305	positive
257269858943774722	negative
258448018867630080	negative
264234731720290304	negative
259463434989604864	negative
227677266270887936	positive
264075590724886528	positive
218441517935763457	negative
267291512272998400	negative
187841854333657089	positive
264100879953711104	positive
259860948494450689	negative
211023490168524800	positive
233490936322215936	positive
253351706258182144	negative
260598412427288578	negative
234619952651436032	negative
223427807194255360	negative
238860186884927488	positive
248933386050215936	negative
262157537162436609	positive
264264907137097728	positive
233451020078960640	positive
247188496316497920	negative
279085030255513601	positive
226472691270561792	positive
279065550917869568	positive
252593054840664064	positive
232617917378879488	negative
257181175087509504	neutral
263737807867088896	negative
199479996002217984	positive
245269811851046912	positive
285742331217469440	positive
255821423917019136	negative
233138349462937600	positive
260509725194584064	positive
254413088634331136	negative
264119940091629568	positive
227163087147507712	positive
210471808401555458	positive
263656651645652994	positive
210748996162035712	positive
249640601384022016	positive
261810025629102080	negative
259017923799154688	positive
262781258206171136	negative
264449555796484096	positive
254150540395679744	positive
261941613322964992	positive
257167540298584064	negative
201170312388296704	positive
263820158047494144	negative
262047936496680960	negative
197328259137015808	positive
228161989111853056	negative
258292506729521152	negative
248759528512950272	negative
262288238004277248	positive
233641453694373889	positive
264218423544913921	neutral
212895768242159617	positive
258647935586283520	positive
263941849096544256	negative
263995095458643969	negative
220278925832622080	positive
264093295473479680	positive
264107216108417026	positive
245177521304399872	positive
179469502935875584	negative
262950468110647296	positive
256305276205035521	positive
263877467079585792	positive
258659913436381185	positive
260592506201325568	positive
200285374717763584	neutral
261600914807324673	positive
168160079529525248	positive
209614710553849858	negative
188529257658593280	positive
256743781829853184	negative
248194181397348352	neutral
233562856799485952	negative
262410701782536192	positive
245166027732815872	positive
228834171915743233	positive
169422963077169153	positive
263509017639415808	negative
274635468967116800	positive
245069131429322752	positive
229397284352299009	positive
263438103048515585	positive
222411263374925825	positive
285609537480826881	positive
242678669523427330	positive
256097672975495171	neutral
257721212527071233	negative
237707632847237120	positive
261783686893142016	positive
261088634516668416	positive
227818224224444416	positive
249358718578348032	positive
260525423191019521	positive
246943356654063617	positive
256964870631731200	positive
284730054603309057	positive
261767351840686080	negative
276029153109741569	positive
244672249355984896	neutral
259467389522022400	neutral
203866428888203264	positive
263463357003231232	negative
262533413750308864	positive
258636309625712640	negative
264248465440272384	negative
220929000560795649	positive
241414682647343104	negative
232536680719069184	positive
263572913691705344	positive
259186552532516864	positive
259417656577380353	negative
213801436025323520	negative
255629262990766080	positive
264225920565530624	positive
255697530929688577	neutral
203777374666498048	positive
253634407779426304	neutral
254283506266562563	positive
210449221210488833	positive
257759518300196865	positive
208948133982502912	positive
245103126997250048	positive
218172801436229632	neutral
253719256317952000	neutral
222931884588539905	negative
273481588208193536	positive
225321544572874753	positive
264201688481665024	positive
245902635880820736	negative
263649986703679489	positive
251853154151432192	positive
257596338911457280	positive
245603506470412290	positive
284745609116782592	positive
221276452333682688	negative
240742894099652608	negative
253934792507265025	negative
222219482393886720	positive
220227867819257856	positive
260787224658972672	positive
237018526681014274	positive
263164050333130752	negative
217972854719905792	positive
243824441753227264	positive
263897329361367040	positive
262072527856218113	negative
236674592721215488	negative
258704910374281216	positive
279576572695031808	positive
216504024030126081	positive
262938436569292800	positive
208293017143083009	negative
284103857611620352	negative
231238067116183555	positive
239402359288123394	positive
282314857976565760	negative
237950619430830080	positive
263985896720830464	positive
179883340512505856	negative
262705593507254272	positive
257712985311678464	negative
263287141637976064	neutral
239634570142707713	negative
264174444837216256	positive
281278408061767680	negative
264137968384630785	positive
221801144127733762	positive
263235191944912896	positive
260893770306961409	positive
263620148789915649	positive
247102265763180546	negative
222762939671789569	positive
263279440392511488	negative
243174308720021504	positive
218697952774979584	positive
220578402174906368	positive
263850185824808961	positive
256270784006328320	positive
179043961955041280	positive
281569521452605442	negative
264052833840660480	positive
255448097176576000	neutral
239281429140365312	positive
242462765443325952	positive
262507009788739584	negative
216836489122820096	positive
260965829510840320	positive
262051073768964096	positive
237699756598652928	positive
227479520083595264	positive
254317102578692097	positive
264160811189170176	positive
257070296715120641	positive
273375618098413568	positive
264142179809771520	positive
247795727818973184	negative
259082653364539393	positive
252998087633674240	negative
262002972354035713	positive
235407422200631297	positive
240266180466708482	negative
231489026396389376	positive
238795826045014017	positive
262054209212514304	positive
262162781619486720	positive
178367147955863552	negative
261685090512433152	positive
264062581063438336	negative
251820777740066817	positive
259491862602211328	positive
264143999374356481	positive
213816770627239936	neutral
259397475176173569	negative
243303812859822080	positive
254581000225554433	positive
261642949790691331	negative
198810467706220544	neutral
209725578193018882	positive
252982075932688384	positive
179076849098424320	negative
263371414122409985	positive
250978915223498752	positive
250584452735062017	negative
242957726781698048	positive
247760973656633344	negative
275828118143524864	negative
247095985900253185	positive
285059807579365377	positive
247354734435000320	negative
242287439660584960	negative
265255080473800704	positive
267631115009945600	positive
263053946766123010	positive
261174118748143617	positive
251920395496742912	positive
194531754521006080	positive
260885882750525440	positive
236775174270251008	positive
261454397618413568	negative
266689703678447617	positive
285765370579660800	negative
222866579711459328	positive
212208546987773953	negative
240456610059800576	positive
264123212386930689	positive
253830890864648192	positive
225668832419794945	positive
278722624220196864	negative
215574035252260864	positive
264212731652079616	negative
261421029434458112	positive
274179703328358400	negative
202133015235805184	neutral
220697092237172736	positive
215667149786710016	positive
243386670781693952	positive
285581897797615616	positive
241873590914539520	negative
257193648813383680	positive
245818265983651840	negative
275691544034570240	positive
264216096687656961	positive
207089914104393728	positive
263077452274864130	positive
175529298785075200	neutral
234888307031564288	positive
263444479015518208	negative
235045266661724161	positive
210754914387886080	positive
263320951679242240	negative
253250997856636928	negative
249136432411713536	positive
272318998903922688	positive
217709695459266560	negative
255674051874394112	positive
253296308692062208	negative
263995618421268480	positive
264227638191738880	negative
274267305851121665	positive
254027657350627329	negative
242792442573766657	positive
243278463400824832	negative
237563899162017793	positive
259632575511941120	negative
264251423343140865	negative
263290538306973697	positive
201842803544829952	positive
252946764913586176	positive
207632317622132736	negative
278607306676129792	positive
260489275982901248	positive
258624026136698880	negative
263172943876603904	positive
199291517611945985	positive
265880439384850432	positive
241636396341813248	positive
207523954305404928	neutral
221641616211984386	positive
250478345924513792	negative
241362486962556929	positive
240457166937550849	negative
264095938191179776	negative
260812049083428864	negative
206517930211540995	positive
254005482933596160	positive
243181455902117892	negative
248141828598140929	positive
234140667608199170	negative
262068527043858432	positive
199458824422309889	negative
241248999686959104	positive
261961692559327232	positive
200951875070201856	positive
197405085653929984	positive
237288979219763203	negative
245289932921401344	positive
240284597626212352	negative
263370653602820098	positive
200419730752942080	negative
255220178655277056	positive
264080419450933248	positive
240777936007995393	negative
264113768181673984	negative
208023617320132608	positive
240761510501175297	positive
276344639429152769	positive
235537375344869377	positive
214271668821041152	negative
165009461449207809	positive
222765691185528836	negative
210514810511687680	negative
225245362208776192	positive
259296806951870464	positive
247734205994377216	negative
263213549491474432	negative
210523610211819521	positive
261684422137507840	positive
263133655583580161	positive
187754734453661696	negative
284758357699600384	positive
263352912678367234	positive
264052136671842306	positive
247020791894515712	positive
264185885153710080	positive
246243677209497600	positive
258824586647465985	positive
245719010132520960	negative
262370460916908032	positive
254580043181858816	positive
264201332368490498	positive
264100877986570240	negative
256459570208202752	negative
220257109487525888	positive
248991086473781248	positive
230297841619308544	negative
225700905020964864	positive
254283169216491520	positive
275615592529158145	positive
261684409915293696	negative
275212211625025537	negative
269865639047487488	positive
178100186453786625	positive
260268521597050882	positive
260518395320090624	positive
253303104345346049	positive
264144880106885122	positive
261525006318727168	negative
268570438056169474	positive
233879091969925120	positive
255339501998731264	positive
223733038721400832	negative
228999458774462465	negative
263801945934942208	positive
223189532445655044	positive
262335626333003776	negative
251144316133711873	negative
222774371113107456	positive
257853772624195584	positive
264050341065150465	positive
254877714232774657	positive
255270962067558400	negative
213597789890949120	positive
243483290756063232	positive
212937076499431424	negative
213406734587408384	positive
256769146472235009	negative
243748212136083456	positive
246322973479403520	negative
196695579311607808	positive
223040928863100928	negative
225033272181276672	negative
264247293316841472	positive
202588257811308545	positive
225146014527537153	negative
263197199893135360	negative
279307478519406592	positive
246723566656188419	negative
235048139713826817	negative
245557831057686528	positive
259451896287346688	positive
263848743361712128	negative
263075094421716992	negative
263740586912276480	positive
240057187622342656	positive
275044287182417920	positive
226892838854610945	negative
263936114811891714	positive
254686292045086721	positive
263307878025285632	positive
156805305039200256	positive
264066090894778368	negative
207097523523956736	negative
207984727729246210	positive
263509149919375360	negative
260815921596223488	negative
259415061678927873	negative
259685519745769472	positive
177924741301149696	negative
229754788936548352	positive
195886044036599808	neutral
264001674694246400	positive
261298790265401344	positive
263955929043701760	positive
263144580973752320	positive
257865471758581760	negative
250971042967875586	positive
247198654916599808	negative
211893882332512256	negative
241390505039106048	negative
218745843623268352	negative
281850883698995201	positive
249037615825813504	positive
262829151394877441	negative
233010424759603200	positive
259468978307624960	positive
262284824004415488	positive
233120216731770880	positive
257987014492839936	negative
246260750811807744	positive
264252575879151616	positive
263139075316400128	negative
270029808963035137	positive
215329129938173953	positive
262169150259089408	positive
225757801992036352	positive
238469196734930944	positive
220915133923344384	negative
262576265180110848	negative
253641810524647425	positive
227511394092867585	neutral
263737823675424768	negative
261326810070007808	positive
262016201570529281	positive
224034076334632960	positive
279763785038823425	positive
244554484850782209	positive
240175901868953600	positive
223298542939291649	negative
283678656398770176	positive
259137659031666688	negative
263468541196529664	negative
232517703057948673	positive
241196481514704897	positive
212238627655266304	positive
278816420199034881	positive
283442274183020544	positive
267648181419012096	positive
248142637897486336	positive
251195600849231872	positive
238296455935295489	positive
262899961887350785	positive
251001626670813185	positive
260001335745855488	negative
263037475205820416	positive
263936616555495424	positive
263018181369659392	positive
264128448291811328	positive
228892674625789952	positive
262637423517904896	positive
262555851527712768	positive
264114715138088961	positive
208898542167797760	neutral
201047638022434816	positive
254281107493777408	negative
220916606224703489	positive
220880422320603137	negative
262767736541831168	positive
261388841984860160	positive
264215391474167808	positive
235456392331395072	negative
261644127148589057	negative
243422797072830465	positive
168794208235298820	positive
254164179349561344	negative
247271912156299264	positive
223192703993774080	negative
263112608209575936	positive
209360783367344131	negative
255959393244430336	positive
240528180799225857	positive
264195044523798529	negative
262405747130900482	positive
250303371926458370	positive
200737969584349184	positive
276452721370988544	positive
256266266002722816	positive
249844367097995265	positive
169358840410800128	negative
266190740609175552	positive
263731985728557056	negative
263503290313105408	negative
222246608371318784	neutral
263603901603913728	positive
263632059870892033	positive
249439289392369664	negative
233791454064033792	positive
263406637908365313	negative
263692553461846016	positive
264110184929042432	negative
238541137512648704	positive
223732716615639040	positive
260798039936077825	positive
243088464411770881	negative
250937710523588608	positive
264209352867577857	negative
262932000875368448	positive
263875124753747968	positive
261890006031945729	positive
241896569887141888	neutral
257160288477003776	positive
247508799240413184	negative
275682081487609857	positive
280801520713347072	positive
229873283250667520	positive
267921470829772800	positive
263653866170621952	negative
244161975771340800	positive
250118917111033856	negative
248970588872396800	positive
263317138914295809	positive
225778059234643968	positive
254640117963161601	positive
177566983741648896	positive
262701893174845441	positive
277804852141228032	positive
193607786444226560	positive
263142915960872960	neutral
271464943990226944	positive
215976014470328321	negative
262473834110783488	positive
230066781283287040	negative
241086442049249280	positive
233574562162409472	positive
243987923517730816	positive
216351332481761280	positive
222344393095516160	positive
247641407072903168	negative
271629261465604099	positive
272037361343418368	positive
253298143603605505	positive
211995207070257152	positive
245014014965460992	positive
262257019166285824	positive
217804120847941632	positive
259780914509389824	negative
263602927925616640	neutral
249900139236446208	negative
251171324863602688	negative
239396655621894144	negative
259457772800847872	positive
264180884763209729	positive
265201077148856320	negative
181251333507133441	positive
236271689225367552	positive
281629583671963649	negative
252449941576888321	positive
259432779136237570	positive
261564800415453184	positive
259283234146373632	positive
263614591123206144	positive
193607051891589120	negative
263476628133408768	negative
220693380504616960	negative
224344926744358913	negative
236089827911692288	negative
242583623218393088	negative
263716710698344448	negative
254574986403127297	negative
229923387307331584	negative
216908604282900481	positive
254715866594299904	positive
263197176807698432	positive
245210392685596672	positive
271797011777474560	positive
259840492613824513	negative
179424226816692225	positive
260166106138959872	positive
224105548667297792	positive
258084583361376256	positive
199800350625107969	positive
266325391805911040	positive
207155807417155585	negative
178776453427630080	negative
263913414525583361	positive
263997723315953665	neutral
263459624651464704	negative
249603054050082816	positive
236579350110146560	positive
255122786543104000	neutral
264231423626592257	negative
263781654059970560	positive
253501935636860928	positive
218398677159522304	positive
246276178070077440	positive
253697096073482240	negative
234842290995228673	positive
262595005363912704	positive
264066933924708353	positive
259322810621648896	negative
241366253837615105	positive
230072297082478594	negative
264034923017555968	negative
273461669332676608	positive
263507534697099264	neutral
259678641733128192	positive
259856825690767362	negative
264005589074599936	negative
263608122910842880	positive
265961991980580864	negative
262670809334693888	negative
262726878052380672	negative
282404203257810944	negative
262387306621722624	positive
257781319134748672	positive
266954402831679488	positive
262773960284966913	positive
225534415026130944	positive
247324984668729345	positive
225571387669094400	positive
194613144545542144	positive
244531642067197954	negative
225796291878334464	positive
248236225935327232	positive
248985462885187586	negative
256098432509440000	positive
231056889591513089	positive
237519168088444928	positive
262639435785580544	negative
254495575402242048	neutral
174964364414173184	negative
262785375305625600	positive
277968019437780993	positive
199739480750555136	positive
264019252636438528	positive
259129265570869248	positive
233676168828698624	positive
261463706238595072	positive
200404174142316544	positive
249219199791165441	negative
261140219783430145	positive
261230593856118785	positive
261420244759871488	positive
264209652953264128	positive
267849899498950657	negative
239457915927400450	positive
208578971934269442	positive
223062243665903618	negative
263090210252939264	negative
258947169741053952	negative
263642704574042113	positive
263433616003039232	positive
244553592994938880	positive
262821392179949568	positive
263950006443208704	negative
263690553139539968	neutral
223233078854811648	positive
259253042573099008	negative
261031402571714560	positive
165194952068968448	positive
223917864409767936	positive
257145673034641408	positive
214287127666638852	negative
262817026458939392	positive
252852149288042496	positive
240305520597147648	positive
257986679086931968	negative
261873597935648768	negative
197070854759251968	positive
213075265348321281	positive
250796409551482881	positive
262048059494629376	negative
240505176925011968	negative
258679974591090688	positive
264180389126483968	positive
270847715796189185	negative
262134202017910785	negative
196382118669074432	neutral
244943776613818369	positive
257454455866408960	negative
246439498563592192	negative
251855105975005184	positive
285531335433531392	positive
212221558020767744	neutral
258980712319946752	negative
241707091297988608	negative
232263315164901376	positive
259588712948699136	negative
236806293204115456	positive
262741006166937600	positive
264154590147133441	positive
238557845359038465	positive
254532014928187394	positive
264141454190997505	positive
251369226227568640	positive
274631677186306048	negative
217930526189830144	positive
263779094691446784	positive
263858456455421954	negative
256567471576870914	negative
261776619146985472	negative
212006139779485697	positive
264141412218568704	positive
282528927883354113	negative
196020570939334656	positive
224288328567095297	positive
256447256201396224	positive
241403423130525699	neutral
253916094245502976	positive
237439402882772993	positive
217653090130735104	positive
248490211565252608	positive
225162488767975424	positive
236921751190253568	positive
243439251230949376	positive
253822809522987008	positive
255602830679883777	positive
282185773732745216	positive
261012083963990016	positive
261495820497612801	positive
195798376858652673	positive
199091728362377216	positive
214300610563022848	neutral
263755553505951744	positive
243189014834868224	positive
263544055038869504	negative
254400077861371906	positive
240436519456866304	positive
263138159414616064	negative
215568196881743873	positive
259135546805321728	positive
250930638704758784	positive
230765694877319168	negative
217802495701950465	positive
260824355787911169	negative
271702405463293953	positive
234021582044008449	neutral
251129165791780864	positive
235283545453629440	positive
263388136380432384	positive
205875841291386880	positive
179817055959257088	positive
261804813686296577	positive
264514822765412352	negative
259641255837970432	negative
278318835508064256	positive
253272444410945536	positive
262447102435672064	negative
257222890565562369	positive
257004186443583488	positive
247549575408263168	positive
208648489922592769	positive
257295429341962240	negative
248824711591628800	positive
206572185542852608	positive
258486023036739585	negative
208012745210216450	positive
264235477903753216	positive
260112971798302720	positive
230104475828879360	positive
238663527441764352	positive
219121356221054976	positive
231738270705410048	positive
256215997646790656	positive
261017558377959425	positive
264245145669623808	negative
264075037437489152	positive
196458880648232960	positive
247840804301856768	positive
227032521731371008	negative
255162226833494016	positive
263694433046896640	positive
263587784609103872	negative
247639712225959936	positive
196563231739875328	positive
274368900236455936	positive
249480067732877312	negative
262386992250236928	positive
261868708018941952	positive
241984087936626689	negative
221942915830779904	positive
251189305500897282	negative
252981841299116033	neutral
229395114009710592	positive
263293877962809344	negative
264070796710932480	positive
245107351370207232	positive
262898939337007105	negative
263340720608403456	positive
223697222188019712	positive
255804515440283648	positive
209003847895625729	positive
259108587614371840	negative
